"Longitude","Latitude",1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
43.679291,33.223191,3.000164464,2.633092697,3.325144213,3.493093711,3.803272373,3.825625893,3.30686082,3.148803585,3.232739239,3.130337656,3.043770311,3.480957743,3.457445474,3.509986987,4.27704962,4.192189698,3.547036952,2.186244526,3.209110899,3.535799635,3.703432682,,,,
-8.24389,53.41291,8.937987304,8.851470545,8.802621943,8.73719983,9.107276766,9.109477253,9.79073707,9.937566597,10.29372564,10.70180458,10.86558065,11.41953054,11.12984941,10.84358271,10.79938564,10.4652702,10.16757699,10.13502474,9.582542013,8.956927707,8.771551844,,,,
34.851612,31.046051,7.196290773,6.933882805,8.100612727,8.58165824,8.727718096,9.780871055,9.557263703,10.86402159,10.51399096,10.14786122,9.968362538,10.21110576,9.611223744,9.734704546,9.281942282,8.693257384,9.353483137,9.251129929,9.705849798,8.954404857,9.268030327,,,,
12.56738,41.87194,7.361704582,7.466764752,7.404168932,7.248012993,7.16667249,7.569936815,7.601732112,7.675511297,7.825185219,7.73328341,7.928064465,7.904432663,7.932708643,8.17175128,8.195636561,8.16602687,8.072145596,7.917347216,7.60176497,6.795651486,6.854334881,,,,
-77.297508,18.109581,3.332520502,3.397173865,3.341555498,3.447637139,3.508988204,3.912452419,4.063043767,4.19508427,3.805001212,3.796215188,3.985086057,4.078579006,3.93866406,4.085163419,4.067723683,4.026818344,4.530808785,5.062906364,4.471325265,3.204231319,2.66014574,,,,
138.252924,36.204824,8.862399022,8.880862582,9.044365382,8.901550042,9.395145045,9.438419909,9.586521982,9.529878389,9.169095483,9.459470217,9.612904509,9.455570134,9.547263031,9.688760785,9.85946288,9.690473613,9.637915973,9.792040792,9.450883801,8.628627075,9.185650865,,,,
36.238414,30.585164,3.281791483,2.763955994,3.285859898,3.098079877,3.35727801,3.231680334,3.28037526,3.233604844,3.163654992,3.112367229,3.232800292,3.254583689,3.351833069,3.382956623,3.637192628,3.885895029,3.745162211,3.804974033,3.588412375,3.593226036,3.443801852,,,,
66.923684,48.019573,,,15.89544637,13.5394831,12.39428397,10.54217873,9.031502525,8.450716634,8.298092069,7.803452018,8.584553321,9.954577347,10.22587952,10.31697607,11.46729421,11.68198846,12.57715649,14.22827617,14.70192338,13.30334752,15.23926775,,,,
37.906193,-0.023559,0.248361638,0.199712374,0.221306469,0.245657517,0.246167822,0.275512393,0.330971896,0.285569334,0.337906399,0.333750861,0.33300081,0.291635518,0.24146256,0.199221702,0.218854004,0.239269895,0.260478474,0.26041396,0.264149223,0.310120238,0.303781663,,,,
-168.734039,-3.370417,0.309712838,0.304134471,0.299615982,0.295745682,0.292012847,0.288067244,0.473094141,0.372638933,0.4124447,0.36049498,0.398644731,0.304636783,0.470133685,0.461674926,0.494782765,0.689072379,0.757702304,0.549651503,0.58002573,0.418989945,0.637784803,,,,
-168.734039,-3.370417,12.1239087,12.24489826,12.2570679,12.38477815,12.08842826,11.91657839,11.65864039,10.55212276,2.892756616,3.140030406,3.358065518,3.448914744,3.273760833,3.316835386,3.362291392,3.486011219,3.527644797,2.918453969,3.220663768,3.064426502,2.923360157,,,,
-168.734039,-3.370417,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.868120679,9.357423034,7.881833199,8.577316933,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616470824,9.733040924,10.20290182,10.37927197,10.35694446,11.4868054,,,,
47.481766,29.31166,23.45535238,5.096185784,,,,34.5633031,31.63775356,33.57010548,30.04575347,29.70858747,28.94770676,27.83107779,25.75560874,29.13357932,28.9257571,31.15725332,30.51529156,29.44743436,29.59007979,28.72509194,31.31974308,,,,
47.481766,29.31166,,,2.40546884,1.838898975,1.340069987,0.97295632,1.207438424,1.167312197,1.221051793,0.94243203,0.924535563,0.764529939,0.971361532,1.056481074,1.116327698,1.013599543,0.985896252,1.114354833,1.06796454,1.203646276,1.174565429,,,,
74.766098,41.20438,0.055292,0.057900795,0.061961476,0.060246514,0.063288784,0.077533238,0.101481332,0.125189828,0.138193827,0.180645645,0.180346014,0.164909347,0.212273218,0.201000557,0.249652227,0.247605708,0.268062375,0.277466799,0.283725194,0.289008814,0.292983284,,,,
102.495496,19.85627,2.297870965,2.301766526,2.299885589,2.330134993,2.391340456,2.363603599,2.426030949,2.511881004,2.619024401,2.638722583,2.574162723,2.595027343,2.576961125,2.584555431,2.611793643,2.701165184,2.713527857,2.81248213,2.887028963,2.769827464,2.912751514,,,,
102.495496,19.85627,2.215013249,2.214708632,2.211999232,2.251007059,2.303237687,2.265352154,2.314927127,2.394623795,2.503088924,2.50949355,2.448180013,2.482592409,2.45770511,2.466160655,2.477621468,2.571927003,2.573154719,2.638285738,2.719909373,2.598799424,2.734556101,,,,
24.603189,56.879635,,,5.178582111,4.723786228,4.489297992,3.879406742,3.863657008,3.438117254,3.348964054,2.856308477,2.636157209,2.932445222,2.879411196,3.098098957,3.151538008,3.205432466,3.418456092,3.603128629,3.486250541,3.186434038,3.631065216,,,,
24.603189,56.879635,0.146692701,0.144896388,0.150968214,0.13823213,0.140866683,0.162227821,0.170480275,0.167996537,0.153952661,0.163357144,0.168565132,0.17727086,0.185209556,0.187308377,0.216019519,0.211509595,0.230834858,0.238498367,0.2343613,0.24829139,0.25549068,,,,
35.862285,33.854721,3.36580209,3.450544292,4.024532331,4.018596197,4.283810819,4.489751125,4.493322336,5.0593326,5.195482101,5.25880744,4.745572081,4.827299261,4.562361973,4.937880714,4.368713836,4.07458241,3.553908589,3.616675681,3.978777799,4.925110033,4.700012808,,,,
28.233608,-29.609988,,,,,,,,,,,,,,,,,,0.003749903,0.009296729,0.012899818,0.00912679,,,,
-9.429499,6.428055,0.230181794,0.138440316,0.142799329,0.160837422,0.158001791,0.160437344,0.156837675,0.150382828,0.151950385,0.14845856,0.150891365,0.167528353,0.163605503,0.170191171,0.196900249,0.226538985,0.22425875,0.192600334,0.15675574,0.138180372,0.201972718,,,,
17.228331,26.3351,8.63418823,9.832186149,8.355819434,8.544762519,9.481685721,9.693458974,9.128547135,9.133343974,9.07811704,8.761160501,9.101996161,9.146794717,8.956716074,9.067057721,9.144527147,9.314243581,9.458857376,9.375345635,10.276302,11.3465455,9.77302184,,,,
23.881275,55.169438,,,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.722131498,3.837334853,3.781659885,3.947068099,4.211634033,4.371365075,4.68461737,4.726167059,3.976650028,4.378214835,,,,
23.881275,55.169438,1.807122269,1.845329506,1.877822654,1.891655961,1.900736959,1.95295506,1.990413709,1.967768521,1.885203487,1.894827117,1.91834581,1.939333328,1.970933551,2.164915712,2.34646089,2.452616588,2.589301261,2.69185763,2.784074807,2.88694811,2.997417578,,,,
23.881275,55.169438,0.644504391,0.639714668,0.637145483,0.63059385,0.61055616,0.606097542,0.59759926,0.545596199,0.255322054,0.268640267,0.274723305,0.273472448,0.261016678,0.260220351,0.272888248,0.272988514,0.290421043,0.272585868,0.272865661,0.280141264,0.280581426,,,,
23.881275,55.169438,1.11288056,1.171621026,1.245069339,1.196414906,1.142845287,1.147818801,1.186949259,1.176220461,1.147963978,1.186849215,1.226664024,1.232393591,1.242133022,1.289319101,1.32406533,1.344074404,1.373843921,1.434035431,1.522797868,1.556923226,1.56530962,,,,
6.129583,49.815273,26.19765877,27.42195866,26.93855294,27.14211963,25.29153813,20.35302784,20.37000905,18.92729765,17.32046621,17.85476973,18.88551226,19.93273314,21.1057455,21.93071098,24.5990264,24.81676334,24.02837484,22.64405523,22.08529827,20.58982529,21.36026614,,,,
21.745275,41.608635,,,5.407365986,5.225338669,5.317459269,5.510717011,5.944558722,5.339342979,6.271608158,5.762336648,5.878982267,5.810099085,5.271296701,5.434769947,5.365840608,5.3968682,5.22430785,5.427164198,5.645250621,5.430955489,5.171997074,,,,
46.869107,-18.766947,0.085435789,0.09030147,0.085217189,0.084686453,0.100956889,0.09758658,0.101694951,0.118742384,0.117520568,0.126134972,0.119012988,0.107283198,0.073839439,0.098664011,0.101772992,0.095231683,0.08940517,0.09370517,0.097532542,0.088921064,0.09550416,,,,
34.301525,-13.254308,0.064822804,0.068346753,0.067257282,0.070716132,0.07295485,0.073236475,0.070065589,0.072957526,0.07745122,0.090570284,0.08000259,0.077926186,0.074097715,0.078201439,0.077604816,0.070929827,0.071645124,0.069522884,0.081700954,0.072719304,0.082554367,,,,
101.975766,4.210484,3.107600327,3.666027293,3.920736208,4.655639926,4.652496226,5.844623648,5.897259014,5.724202398,5.107869463,4.714109527,5.405598437,5.714211956,5.534942437,6.438811732,6.596962621,6.863351456,6.481820062,7.656798012,7.809635347,7.33642159,7.667467327,,,,
73.22068,3.202778,0.71349353,0.77647626,1.110417224,0.926125054,0.919466257,1.122711408,1.272761002,1.4304829,1.27378394,1.741254636,1.828491815,2.07223612,2.438242503,2.078350035,2.657746021,2.353674355,2.930451581,2.974153173,3.213151162,3.338224989,3.298897124,,,,
-3.996166,17.570692,0.052950968,0.053671293,0.053312592,0.053273579,0.052747881,0.052217563,0.052884699,0.055418179,0.053235952,0.054027499,0.052893322,0.051727256,0.050880658,0.048044709,0.048796433,0.047598419,0.046114391,0.045529066,0.045215442,0.045163775,0.044572554,,,,
14.375416,35.937496,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,6.054221205,6.24572264,,,,
171.184478,7.131474,1.007843552,1.058930303,1.113867401,1.245484696,1.305059612,1.29372795,1.28423838,1.276785887,1.341878202,1.267493663,1.476332892,1.545952782,1.616936025,1.618363235,1.690056458,1.620135234,1.76013747,1.898542665,1.895090439,1.961674404,1.958419165,,,,
-10.940835,21.00789,1.317042649,1.321358906,1.375366717,1.344975819,1.377894738,1.278681179,1.247857459,1.211606616,0.435673431,0.456327284,0.456327788,0.483432883,0.498290663,0.497066596,0.534071365,0.532654687,0.517593437,0.57482064,0.59029373,0.628882985,0.613635432,,,,
57.552152,-20.348404,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.892875948,2.099855607,2.332671651,2.472414348,2.463461291,2.572994518,2.589584283,2.743053908,3.015100208,3.083950133,3.11613989,3.031310587,3.214898776,,,,
-102.552784,23.634501,3.652728364,3.71309951,3.659527088,3.604152444,3.720095846,3.438827093,3.506268229,3.621182841,3.708927416,3.732021016,3.672909395,3.747870533,3.666015215,3.753899532,3.755151915,3.928821204,3.940505889,4.015198597,4.100654339,3.832903984,3.763572235,,,,
150.550812,7.425554,,,,,,,,0.709702689,0.745352748,1.088453547,1.26295262,1.642399925,1.371058953,1.373202516,1.376307764,1.104954896,0.971519407,0.942072562,0.947472679,0.952165258,0.990899352,,,,
150.550812,7.425554,3.732505525,3.855218456,4.057474872,4.309772242,4.422791788,4.230252571,4.134561964,3.951612725,4.244093662,4.448019887,4.739689848,4.676108762,4.639485989,4.894482037,5.211496725,5.355121795,5.542994158,5.490835646,5.760261982,5.772519714,5.855256079,,,,
150.550812,7.425554,2.472624728,2.555708443,2.599857839,2.667457148,2.794583733,2.850918143,2.825466648,2.735765533,3.002034873,3.19184993,3.15663314,3.196403119,3.158346522,3.325751603,3.470195615,3.624374042,3.688347808,3.706481177,3.918226018,3.964675037,3.894546077,,,,
150.550812,7.425554,1.964437375,2.010281995,2.049502282,2.068014064,2.083078754,2.145263885,2.191226013,2.174725779,2.124601986,2.135919069,2.164375694,2.191229906,2.232166607,2.458931357,2.669817369,2.795913994,2.954813078,3.080285718,3.191198383,3.313731547,3.446735946,,,,
28.369885,47.411631,,,5.654239148,4.218287179,3.272901733,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.965214233,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.310188403,1.337336013,1.2752622,1.363011416,,,,
103.846656,46.862496,4.598526481,5.503962917,4.937768467,4.115447698,3.490897028,3.448289712,3.471353683,3.30163337,3.272191841,3.179037765,3.130942038,3.258317563,3.391991997,3.254643633,3.425718919,3.422433863,3.710703201,3.888755131,3.80929637,4.136008859,4.243208522,,,,
19.37439,42.708678,,,,,,,,,,,,,,,,3.340565425,3.864042383,3.644444804,4.445574146,2.942323961,4.163295585,,,,
-7.09262,31.791702,0.954089759,0.993945932,1.018369621,1.085276561,1.121835447,1.131951542,1.145316929,1.153090361,1.143680075,1.168432713,1.180945202,1.299572457,1.305092486,1.269515699,1.450669819,1.519363249,1.560294774,1.639126587,1.613093052,1.583970989,1.599383453,,,,
35.529562,-18.665695,0.073783463,0.07390194,0.069760208,0.072388519,0.069289578,0.069523891,0.063257064,0.066555942,0.065305749,0.066754758,0.073839145,0.084131834,0.082185285,0.096502622,0.094012636,0.086742807,0.091728861,0.107836382,0.102780601,0.110193538,0.120258277,,,,
35.529562,-18.665695,0.101505631,0.09771264,0.112571125,0.121282414,0.139750443,0.153540419,0.157788749,0.160700795,0.17071419,0.18715418,0.20820005,0.178421826,0.186918221,0.198597431,0.249318393,0.231429911,0.249718723,0.248607924,0.176420659,0.201633279,0.173212744,,,,
18.49041,-22.95764,0.018134907,0.692806066,0.74130287,0.738347398,0.822080572,0.98645943,1.025713815,1.022105623,1.053666343,0.896437496,0.865572541,1.044306321,0.898819029,0.945791442,0.979296867,1.139704177,1.134253903,1.157888691,1.695569102,1.484935372,1.457397932,,,,
84.124008,28.394857,0.035027552,0.051738434,0.069871894,0.075022377,0.084614306,0.09885702,0.117745399,0.128572725,0.101532998,0.141895266,0.13950437,0.146028181,0.112431171,0.120361736,0.111090402,0.128167822,0.10385572,0.104004228,0.116089343,0.132064778,0.139872076,,,,
5.291266,52.132633,10.93415943,10.88824031,10.55965636,10.83405743,10.77870494,10.74101575,11.53120003,10.9794006,10.72163584,10.31030728,10.38355028,10.4245292,10.67338075,10.7881245,10.86511578,10.55327096,10.2287715,10.4852359,10.57092535,10.26292232,10.95836494,,,,
165.618042,-20.904305,9.669529762,10.39395471,10.02218714,9.747936113,9.211056539,8.968,8.953436548,9.056476329,8.8008,9.727766784,10.78276509,8.774180486,10.96010655,12.18353379,11.09338109,12.10897083,11.65645247,12.14769389,13.45150317,11.60216223,15.680092,,,,
174.885971,-40.900557,7.106478167,6.917264456,7.115539542,7.53171127,7.289428729,7.390102085,7.708364148,8.19069685,7.851128702,8.530931136,8.527531171,8.893219173,8.408514119,8.42721618,8.503851498,8.205266214,8.018221574,7.957900811,8.026528614,7.489829232,7.223514813,,,,
-85.207229,12.865416,0.615924499,0.47339535,0.551445207,0.517457084,0.557639082,0.596547066,0.604404252,0.648059956,0.692949009,0.72228758,0.737581064,0.765746226,0.769230784,0.829541595,0.821727312,0.791851986,0.808409957,0.821146261,0.773772963,0.782776331,0.780988797,,,,
8.081666,17.607789,0.107353493,0.102623944,0.094886876,0.102899491,0.098595726,0.100404622,0.106926446,0.102754411,0.105173395,0.100012948,0.072406951,0.066605835,0.068888342,0.07181958,0.0758855,0.062860642,0.058973494,0.05785668,0.062203591,0.070929601,0.088827077,,,,
8.675277,9.081999,0.474552558,0.461303369,0.645018907,0.582305872,0.441207323,0.322040394,0.363611758,0.352610133,0.343834089,0.373763101,0.644398113,0.661488951,0.759338561,0.702663375,0.713585957,0.750050856,0.687395022,0.64686256,0.612540586,0.461569798,0.494090977,,,,
167.954712,-29.040835,18.80833785,18.76261393,18.9070476,19.07185528,19.07826605,18.99418887,19.23739892,19.50135339,19.51175382,19.53356673,19.96376858,19.38415391,19.34065158,19.37366037,19.52750868,19.48780139,18.99723806,19.12124683,18.38206971,17.11256864,17.27643492,,,,
145.38469,17.33083,,,,,,,,,,,,,,,,,,,,,,,,,
8.468946,60.472024,7.394565756,7.514294892,6.905565765,7.466680705,6.744432118,8.007501633,7.572807929,7.74829047,8.230233169,9.193977785,8.641315111,9.103825621,8.247632796,9.337691559,9.291459327,9.179216926,9.495835691,9.57484966,10.55446109,9.749351278,11.69644457,,,,
8.468946,60.472024,,,,,,,,,,,,,,,,,,,,,,,,,
8.468946,60.472024,10.57362187,10.64516207,10.63912018,10.61953032,10.66653537,10.71768793,10.9628834,11.00032286,10.93150645,10.8881647,11.07857614,10.93699595,10.91211639,11.01047367,11.08201532,11.03064456,10.91374112,10.95130793,10.66224324,9.952356176,10.15220399,,,,
55.923255,21.512583,6.290269117,6.244480212,6.145291023,6.584378388,7.256649058,7.377910053,6.941354266,7.110978302,7.627426208,9.532602736,9.986457229,9.060123938,11.03399874,13.55754313,11.35817072,11.85151953,15.50100689,17.35080995,15.83434309,15.11839034,20.40894323,,,,
55.923255,21.512583,0.911140088,0.699232775,0.865753689,0.943280132,0.958261762,1.033821447,0.978054371,1.075918456,0.967943904,0.963811133,0.989354611,1.258492844,1.367497332,1.37893876,1.373713412,1.392757359,1.426879136,1.437292536,1.482776771,1.276348113,1.501671661,,,,
55.923255,21.512583,0.979559309,0.88467903,0.827198169,0.845632595,0.861437225,0.892417352,0.915037736,0.813833961,0.788055714,0.860902252,0.894553035,1.084976011,0.927462448,0.954590176,1.067720197,1.157820954,1.152663204,1.082004743,1.012566317,0.903927708,1.105729881,,,,
69.345116,30.375321,0.61720248,0.597420683,0.620590979,0.648248429,0.687234271,0.666858435,0.726049859,0.708930045,0.712146103,0.714069148,0.740094921,0.737334845,0.76211657,0.780049608,0.84821214,0.864941844,0.907828993,0.969294191,0.938135683,0.928251555,0.932118498,,,,
134.58252,7.51498,15.55358208,15.16954302,7.152195797,6.730498623,6.546265992,6.588061431,6.631477819,6.474866192,6.334700929,6.215912703,6.119954105,9.449082663,9.366538953,9.679390863,9.442918455,9.578741146,10.07820308,10.38965106,10.33315207,10.27423319,10.56927211,,,,
-80.782127,8.537981,1.113323034,1.278107942,1.638192258,1.489849285,1.606199666,1.082674526,1.642936908,1.965406879,2.027845624,1.8937136,1.8954335,2.248625582,1.8470849,1.898672089,1.757272877,2.031817962,2.149817895,2.040937155,2.132000743,2.388316593,2.619052137,,,,
143.95555,-6.314993,0.515050014,0.484424997,0.47001124,0.44525442,0.474755976,0.432333057,0.446916146,0.514180247,0.556028818,0.470187319,0.499683598,0.585367635,0.620639627,0.683695937,0.75331653,0.756744919,0.735654873,0.766343844,0.530664215,0.497149592,0.457108929,,,,
-58.443832,-23.442503,0.532393811,0.512160469,0.586433394,0.644331742,0.745640541,0.82552354,0.763755978,0.835455406,0.877668898,0.859313008,0.689500478,0.699739828,0.699652025,0.716318073,0.705760763,0.649035343,0.662705591,0.675295272,0.697999601,0.711749078,0.785657461,,,,
-75.015152,-9.189967,0.972329458,0.919170126,0.900170829,1.020582205,0.98805203,0.997656987,0.999899984,1.105579601,1.103148446,1.146282827,1.165256184,1.030060945,1.01710552,0.974405221,1.163908422,1.339513494,1.250909503,1.525262484,1.442044136,1.636660748,1.967657742,,,,
121.774017,12.879721,0.674162187,0.692078097,0.750082847,0.743906592,0.805275505,0.872200412,0.873263051,0.977703046,0.930734843,0.909779454,0.944047037,0.896012644,0.881218033,0.865957814,0.879317314,0.871957707,0.774813727,0.783897648,0.840350653,0.813883208,0.87314829,,,,
19.145136,51.919438,9.62387337,9.454323179,9.313060297,9.165543576,8.721797971,8.985979453,9.290074738,9.082854649,8.455913527,8.203076512,7.885578545,7.916899977,7.766906378,7.979570114,7.987697966,7.954794291,8.389978812,8.279968211,8.291631283,7.831575517,8.308632041,,,,
-8.224454,39.399872,4.226710165,4.410972934,4.842543085,4.697887488,4.760867235,5.17891567,5.041059445,5.265996648,5.714057485,6.331046774,6.119210997,6.066300051,6.412902146,5.858745455,6.025936055,6.217958495,5.617444894,5.773031758,5.527150947,5.432362813,4.952293367,,,,
24.96676,45.943161,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.009474191,4.322797745,4.241675478,4.446939432,4.447221364,4.487669353,4.840827017,4.834551119,4.608328272,3.942916473,3.889250739,,,,
105.318756,61.52401,,,14.39057475,13.22339656,11.612521,11.22259283,11.01447953,10.54141773,10.3388392,10.4529897,10.62854867,10.67304152,10.7123696,11.09421892,11.1455259,11.28952326,11.71766587,11.73414998,12.0856745,11.09418762,12.22579516,,,,
29.873888,-1.940278,0.094537871,0.090443704,0.097486364,0.105785798,0.108183101,0.108122619,0.106369175,0.100875216,0.089505664,0.085452657,0.081677412,0.078698147,0.076705895,0.074736962,0.074494031,0.055999831,0.054658001,0.056141818,0.053087946,0.054675893,0.054818556,,,,
-172.104629,-13.759029,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.861404745,0.876356098,0.870814533,0.885359965,0.879549072,0.87354903,0.867327137,,,,
12.457777,43.94236,0.406073513,0.396749172,0.387792954,0.379461585,0.372037304,0.365636841,0.360262388,0.355676757,0.351426465,0.34696061,0.341904065,0.362088544,0.406183583,0.447634872,0.486204108,0.498056463,0.531094543,0.516194382,0.501274866,0.529179173,0.555518774,,,,
45.079162,23.885942,13.4485435,15.99579967,16.53967927,17.67183785,16.98180487,12.72415816,13.72803741,11.34468416,10.7701562,11.54185856,14.74020635,14.22648827,14.95549868,14.32118182,16.60432398,16.10534901,17.05581328,15.18524524,15.86262634,16.08525459,17.03991344,,,,
-14.452362,14.497401,0.423597206,0.441955114,0.435489543,0.436410525,0.460334559,0.401152473,0.418368605,0.356134024,0.365224143,0.384673118,0.399359784,0.42797475,0.437637932,0.46964656,0.481463165,0.519914512,0.41346223,0.448172755,0.44463771,0.464681448,0.545070856,,,,
21.005859,44.016521,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058388585,6.300834457,6.303583821,,,,
55.491977,-4.679574,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.532189525,2.591282045,5.359238997,5.581006012,6.384529287,6.960569942,7.902822591,6.484062127,6.731690821,9.023042424,8.404463209,8.799066194,7.67614926,8.138955334,8.653142111,7.842976495,,,,
-11.779889,8.460555,0.096149632,0.115802181,0.053662572,0.054204329,0.072383352,0.072833805,0.081391012,0.084013163,0.07682258,0.072786044,0.102752891,0.132315889,0.135480889,0.138501766,0.130215546,0.106717618,0.138877606,0.11713243,0.119976559,0.115707311,0.119853769,,,,
103.819836,1.352083,15.40522694,15.12720838,15.55923979,16.48628308,19.11902369,13.36642049,15.06679761,18.24033035,14.5888185,12.64789401,12.16658507,11.97224988,11.31009579,7.566061534,6.83376653,7.116858034,6.997576453,3.893480364,4.057690003,4.965698532,2.663192428,,,,
103.819836,1.352083,,,8.479350298,7.567015035,7.407622162,7.861278042,7.71089696,7.546813464,7.709486624,7.526972102,6.924042259,7.317137791,7.300020532,7.349868072,7.212801455,7.291265255,7.245203938,6.809842069,6.981927349,6.291841722,6.694753412,,,,
14.995463,46.151241,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.681478736,7.172030117,7.611741112,7.731011817,7.766774914,7.884828934,7.931674693,8.094608116,8.033115441,8.499361307,7.50598504,7.482274333,,,,
14.995463,46.151241,2.220942695,2.289197878,2.333846693,2.178118803,2.31640616,2.455536423,2.454911355,2.381393618,2.283038519,2.433703791,2.522884552,2.721011584,2.799364162,2.838407976,2.967528331,2.858600864,3.043120302,3.630929003,3.409490237,3.341771496,3.5445817,,,,
160.156194,-9.64571,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436737865,0.424755371,0.413190505,0.41117753,0.400195472,0.406935535,0.396313926,0.4025743,0.392469208,0.382869599,0.373759477,0.402354576,0.393250996,0.38452785,0.383105992,,,,
46.199616,5.152149,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066022014,0.073097055,0.071627278,0.069784417,0.068429224,0.066268509,0.067900922,0.066597894,0.063326217,0.063170514,,,,
22.937506,-30.559482,9.474819602,9.638385552,8.85379267,9.141031189,9.375637652,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.589962862,8.20549079,9.084158616,8.314869139,8.801452786,9.070662001,9.38279835,10.03407168,9.040531461,,,,
22.937506,-30.559482,0.689038771,0.715615257,0.744992527,0.758897002,0.791921984,0.823368679,0.881410927,0.898294106,0.903867575,0.945025698,0.966619135,0.967381162,0.972195982,0.997763942,1.040719283,1.068925468,1.127823472,1.190831117,1.300836748,1.398202002,1.401897506,,,,
-3.74922,40.463667,5.633524953,5.800292246,5.991061834,5.598646853,5.943727195,6.13736011,5.912705437,6.370723003,6.584998661,7.072653748,7.312740021,7.307637297,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.78988435,,,,
80.771797,7.873054,0.221765677,0.235306423,0.290186675,0.277840814,0.302320999,0.319669552,0.379179319,0.404262656,0.413279333,0.447983627,0.531947283,0.545065596,0.581805084,0.555988578,0.615663545,0.592686062,0.591100161,0.621627776,0.588221843,0.627424597,0.615398344,,,,
80.771797,7.873054,1.616486665,1.788387915,1.773210832,2.015991013,2.077473267,2.223046073,2.366297158,2.339660476,2.312991372,2.284836886,2.254435271,3.967412472,4.219073593,4.614610206,4.695359451,4.776002768,4.71043494,4.939894608,4.878810409,5.032900968,4.763065403,,,,
80.771797,7.873054,1.194203213,1.229667735,1.446813308,1.583333333,1.81757101,2.119797334,2.215531478,2.064287323,2.012386814,2.057282699,2.102784981,2.288263473,2.037006061,2.221517501,2.176061422,2.216955752,2.18719059,2.262928375,2.292750703,2.197688356,2.273826502,,,,
80.771797,7.873054,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.220954107,1.255380373,1.256275405,1.529006792,1.563622206,1.461403005,1.663900953,1.729237171,1.793683608,1.790230467,1.820871916,1.851884159,1.849557522,1.847642866,1.846103854,1.912062278,,,,
80.771797,7.873054,0.911700691,0.904406232,0.886052345,0.89238269,0.876759877,0.840482454,0.843658458,0.83838537,0.810976643,0.801805589,0.83090248,0.812262957,0.79844943,0.814393631,0.884407834,0.835317955,0.853458818,0.863379282,0.864982975,0.868566101,0.819274507,,,,
80.771797,7.873054,0.912149267,0.904703972,0.886323222,0.892881131,0.877372801,0.840908144,0.844120963,0.838564113,0.811348636,0.801707706,0.830877835,0.80835821,0.791952902,0.806646488,0.878024582,0.829751842,0.848019796,0.858054789,0.86017829,0.863770427,0.814516271,,,,
30.217636,12.862807,0.215697346,0.202976027,0.173829326,0.103041702,0.152757379,0.153587199,0.138475489,0.171064264,0.144305979,0.152281567,0.160938199,0.180138897,0.223206303,0.24241626,0.29557873,0.270222839,0.282122388,0.298918941,0.291688203,0.316755093,0.310858607,,,,
-56.027783,3.919305,4.453437374,5.089058912,5.044642942,5.081460952,5.031839579,5.006849849,4.823099422,4.782641127,4.766324462,4.677224775,4.557544121,4.787974951,4.689736908,4.601948787,4.645121343,4.764311153,4.834302613,4.784608362,4.738755695,4.744365817,4.540441176,,,,
31.465866,-26.522503,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064519461,1.040275998,0.957257321,0.941237241,0.922856455,0.908344534,0.936961718,0.946995872,0.8716982,0.857473675,,,,
18.643501,60.128161,5.973824825,6.176649502,6.371511318,5.968270452,6.211237315,5.748759111,6.526440228,5.860692136,5.985459792,5.769666514,5.612441529,5.747438275,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.599744235,,,,
